# bodies: subj_dog,subj_cat
1789192701.7209,6.7000,2.6000,-0.7759,0.3250,2.2000,0.9000,0.2000
1789192701.8066,6.7500,2.6000,-0.7699,0.3250,2.2000,0.9000,0.2000
1789192701.8912,6.8000,2.6000,-0.7638,0.3250,2.2000,0.9000,0.2000
1789192701.9756,6.8500,2.6000,-0.7578,0.3250,2.2000,0.9000,0.2000
1789192702.0614,6.9000,2.6000,-0.7518,0.3250,2.2000,0.9000,0.2000
1789192702.1452,6.9500,2.6000,-0.7458,0.3250,2.2000,0.9000,0.2000
1789192702.2306,7.0000,2.6000,-0.7398,0.3250,2.2000,0.9000,0.2000
1789192702.3158,7.0500,2.6000,-0.7338,0.3250,2.2000,0.9000,0.2000
1789192702.4014,7.1000,2.6000,-0.7278,0.3250,2.2000,0.9000,0.2000
1789192702.4869,7.1500,2.6000,-0.7218,0.3250,2.2000,0.9000,0.2000
1789192702.5737,7.2000,2.6000,-0.7159,0.3250,2.2000,0.9000,0.2000
1789192702.6593,7.2500,2.6000,-0.7099,0.3250,2.2000,0.9000,0.2000
1789192702.7459,7.3000,2.6000,-0.7040,0.3250,2.2000,0.9000,0.2000
1789192702.8357,7.3500,2.6000,-0.6981,0.3250,2.2000,0.9000,0.2000
1789192702.9160,7.4000,2.6000,-0.6922,0.3250,2.2000,0.9000,0.2000
1789192702.9973,7.4500,2.6000,-0.6863,0.3250,2.2000,0.9000,0.2000
1789192703.0788,7.5000,2.6000,-0.6804,0.3250,2.2000,0.9000,0.2000
1789192703.1614,7.5500,2.6000,-0.6745,0.3250,2.2000,0.9000,0.2000
1789192703.2449,7.6000,2.6000,-0.6687,0.3250,2.2000,0.9000,0.2000
1789192703.3286,7.6500,2.6000,-0.6629,0.3250,2.2000,0.9000,0.2000
1789192703.4163,7.7000,2.6000,-0.6571,0.3250,2.2000,0.9000,0.2000
1789192703.5030,7.7500,2.6000,-0.6513,0.3250,2.2000,0.9000,0.2000
1789192703.5919,7.8000,2.6000,-0.6456,0.3250,2.2000,0.9000,0.2000
1789192703.6788,7.8500,2.6000,-0.6398,0.3250,2.2000,0.9000,0.2000
1789192703.7645,7.9000,2.6000,-0.6341,0.3250,2.2000,0.9000,0.2000
1789192703.8481,7.9500,2.6000,-0.6284,0.3250,2.2000,0.9000,0.2000
1789192703.9374,8.0000,2.6000,-0.6228,0.3250,2.2000,0.9000,0.2000
1789192704.0217,8.0500,2.6000,-0.6171,0.3250,2.2000,0.9000,0.2000
