cmd_vx,cmd_yaw,conf,event,frame_age,fw_ts,px,py,pz,size,size_bucket,t,tracking,x,x_bin,x_soft,yaw
0.0,0.0,0.9768708944320679,,0.024195667007006705,22743,0.5630411505699158,-0.14033450186252594,0.8077113628387451,0.625,2,19.56759279203834,1,0.0,4,-0.009301746264100075,-17.97086524963379
0.0,0.0,0.9805770516395569,,0.009552666975650936,22793,0.5629791021347046,-0.1402578353881836,0.8076310157775879,0.625,2,19.619108041981235,1,0.0,4,-0.009138744324445724,-17.96790313720703
0.0,0.0,0.9787919521331787,,0.01713662495603785,22893,0.5628556609153748,-0.14010320603847504,0.8074607849121094,0.625,2,19.693435250024777,1,0.0,4,-0.010884716175496578,-17.95799446105957
0.0,0.0,0.979282557964325,,0.0014032089966349304,22943,0.5627895593643188,-0.14002320170402527,0.8073735237121582,0.625,2,19.744889207999222,1,0.0,4,-0.011049049906432629,-17.954761505126953
0.0,0.0,0.9800451397895813,,0.003734708996489644,22996,0.5627318024635315,-0.1399565190076828,0.8073021769523621,0.625,2,19.813505583035294,1,0.0,4,-0.010894369333982468,-17.952077865600586
0.0,0.0,0.9800429344177246,,0.009801624983083457,23093,0.5626104474067688,-0.13982364535331726,0.8071364760398865,0.625,2,19.887760624988005,1,0.0,4,-0.011481954716145992,-17.938631057739258
0.0,0.0,0.9794881939888,,0.01683187496382743,23142,0.5625433921813965,-0.13975898921489716,0.8070559501647949,0.625,2,19.961530291999225,1,0.0,4,-0.011428895406425,-17.938631057739258
0.0,0.0,0.9790455102920532,,0.03098066698294133,23242,0.5624187588691711,-0.13964858651161194,0.8069061636924744,0.625,2,20.032592667033896,1,0.0,4,-0.011652621440589428,-17.938634872436523
0.0,0.0,0.9788112044334412,,0.0799676250317134,23293,0.5623494982719421,-0.13959042727947235,0.8068176507949829,0.625,2,20.081181916990317,1,0.0,4,-0.01252791564911604,-17.938634872436523
0.0,0.0,0.9788845777511597,,0.1549684579949826,23342,0.562284529209137,-0.13953684270381927,0.8067452907562256,0.625,2,20.15621387498686,1,0.0,4,-0.012521582655608654,-17.938634872436523
0.0,0.0,0.9790453910827637,,0.22419954201905057,23392,0.5622164011001587,-0.13948176801204681,0.8066588640213013,0.625,2,20.225375666981563,1,0.0,4,-0.013615847565233707,-17.938634872436523
0.0,0.0,0.9782190322875977,,0.2879984580213204,23492,0.562092125415802,-0.1393851339817047,0.80650794506073,0.625,2,20.28931433300022,1,0.0,4,-0.013065173290669918,-17.938634872436523
0.0,0.0,0.9781382083892822,,0.36061750003136694,23542,0.5620246529579163,-0.13933449983596802,0.8064298629760742,0.625,2,20.36218670802191,1,0.0,4,-0.013354034163057804,-17.938634872436523
0.0,0.0,0.9779514074325562,,0.41083466698182747,23593,0.5619614124298096,-0.13928835093975067,0.8063511252403259,0.625,2,20.412279375013895,1,0.0,4,-0.013927262276411057,-17.938634872436523
0.0,0.0,0.9784893989562988,,0.48376166698290035,23693,0.5618411302566528,-0.1392003446817398,0.8062004446983337,0.625,2,20.485405792016536,1,0.0,4,-0.013752852566540241,-17.938636779785156
,,,stale-hover,0.5059939170023426,,,,,,,20.50601995800389,,,,,
,,,stale-hover,0.5310362500022165,,,,,,,20.531043750001118,,,,,
,,,stale-hover,0.5556602079886943,,,,,,,20.555670041998383,,,,,
,,,stale-hover,0.5774624170153402,,,,,,,20.577472042001318,,,,,
,,,stale-hover,0.5984994170139544,,,,,,,20.598508750030305,,,,,
,,,stale-hover,0.6235246669966727,,,,,,,20.623532958037686,,,,,
,,,stale-hover,0.645138833031524,,,,,,,20.64514858298935,,,,,
,,,stale-hover,0.666127625037916,,,,,,,20.66613620799035,,,,,
,,,stale-hover,0.6907544169807807,,,,,,,20.69076958298683,,,,,
,,,stale-hover,0.7143476670025848,,,,,,,20.714361582999118,,,,,
,,,stale-hover,0.7346127920318395,,,,,,,20.734619958035182,,,,,
,,,stale-hover,0.759289333014749,,,,,,,20.759299667028245,,,,,
,,,stale-hover,0.7794813750078902,,,,,,,20.779494791990146,,,,,
,,,stale-hover,0.8022817919845693,,,,,,,20.802294708031695,,,,,
,,,stale-hover,0.8273177919909358,,,,,,,20.82732974999817,,,,,
,,,stale-hover,0.8516132500371896,,,,,,,20.851634833030403,,,,,
,,,stale-hover,0.8766625000280328,,,,,,,20.876675125036854,,,,,
,,,stale-hover,0.9015810830169357,,,,,,,20.901598000025842,,,,,
,,,stale-hover,0.9266139999963343,,,,,,,20.926622292026877,,,,,
,,,stale-hover,0.9491250420105644,,,,,,,20.94913737499155,,,,,
,,,stale-hover,0.9736266250256449,,,,,,,20.973638250026852,,,,,
,,,stale-hover,0.9966266250121407,,,,,,,20.99664154200582,,,,,
,,,stale-hover,1.0216620420105755,,,,,,,21.02167470799759,,,,,
,,,stale-hover,1.0454430829850025,,,,,,,21.045452875026967,,,,,
,,,stale-hover,1.0661363750114106,,,,,,,21.066166375007015,,,,,
,,,stale-hover,1.0865978749934584,,,,,,,21.086607167031616,,,,,
,,,stale-hover,1.1110627080197446,,,,,,,21.11107554199407,,,,,
,,,stale-hover,1.1332269170088693,,,,,,,21.133237750036642,,,,,
,,,stale-hover,1.158261125034187,,,,,,,21.158271667023655,,,,,
,,,stale-hover,1.1812733330298215,,,,,,,21.181283458019607,,,,,
